Gemeinde name,Gem. lat,Gem. lng,PLZ
Sulzberg 6934 Gemeindeamt,47.5222223,9.914310500000058,6934
Wolfurt 6922 Gemeindeamt,47.466905499999996,9.750244199999996,6922
Dornbirn 6850 Gemeindeamt,47.413363000000004,9.744402000000036,6850
Hohenems 6845 Gemeindeamt,47.3614773,9.6874411,6845
Düns 6822 Gemeindeamt,47.22205143833744,9.718416244328411,6822
Dünserberg 6822 Gemeindeamt,47.2270545,9.723627500000019,6822
Feldkirch 6800 Gemeindeamt,47.237598600000005,9.597965799999997,6800
Frastanz 6820 Gemeindeamt,47.21699829999999,9.630320100000064,6820
Fraxern 6833 Gemeindeamt,47.314690690006906,9.675773755852449,6833
Götzis 6840 Gemeindeamt,47.3352567,9.643882599999985,6840
Klaus 6833 Gemeindeamt,47.309315399999996,9.647099700000012,6833
Koblach 6842 Gemeindeamt,47.330444299999996,9.603043500000013,6842
Laterns 6830 Gemeindeamt,47.266243200000005,9.702248800000008,6830
Mäder 6841 Gemeindeamt,47.34925,9.618490000000063,6841
Meiningen 6812 Gemeindeamt,47.2983811,9.578796199999942,6812
Röns 6822 Gemeindeamt,47.21632899999999,9.698700400000009,6822
Röthis 6832 Gemeindeamt,47.29296944587504,9.653514371122355,6832
Schlins 6824 Gemeindeamt,47.20602270000001,9.698861299999976,6824
Schnifis 6822 Gemeindeamt,47.2140277,9.728578999999966,6822
Übersaxen 6834 Gemeindeamt,47.252836200000004,9.67245079999998,6834
Viktorsberg 6836 Gemeindeamt,47.30179404667994,9.672980880207886,6836
Weiler 6833 Gemeindeamt,47.3034453,9.65326989999994,6833
Zwischenwasser 6835 Gemeindeamt,47.285424400000004,9.660662799999956,6835
Wien 1020 Gemeindeamt,48.2165136,16.379735100000058,1020
Wien 1040 Gemeindeamt,48.193854047734405,16.3700986722273,1040
Wien 1050 Gemeindeamt,48.19149669994319,16.358496003217624,1050
Wien 1070 Gemeindeamt,48.20203525446884,16.344461135317715,1070
Wien 1080 Gemeindeamt,48.20992916631373,16.348834397624614,1080
Wien 1090 Gemeindeamt,48.2216411,16.350784699999963,1090
Wien 1120 Gemeindeamt,48.1831158,16.32916339999997,1120
Wien 1130 Gemeindeamt,48.18452130032135,16.298039826911804,1130
Wien 1140 Gemeindeamt,48.19871716027074,16.306677213410467,1140
Wien 1150 Gemeindeamt,48.1941754,16.334088699999942,1150
Wien 1170 Gemeindeamt,48.2183609,16.332048900000018,1170
Wien 1180 Gemeindeamt,48.2268439,16.3424258,1180
Wien 1200 Gemeindeamt,48.23297059999999,16.37108330000001,1200
Wien 1220 Gemeindeamt,48.2410448,16.437875599999984,1220
Wien 1230 Gemeindeamt,48.134861,16.28215399999999,1230
Müllendorf 7052 Gemeindeamt,47.83792800000001,16.461817999999994,7052
Oslip 7064 Gemeindeamt,47.8338549,16.62252509999996,7064
Purbach am Neusiedler See 7083 Gemeindeamt,47.914970000000004,16.69304599999998,7083
Siegendorf 7011 Gemeindeamt,47.781558387412346,16.542482829207756,7011
Wimpassing an der Leitha 2485 Gemeindeamt,47.9172831,16.430873799999972,2485
Stotzing 2443 Gemeindeamt,47.9072565,16.54785049999998,2443
Zillingtal 7034 Gemeindeamt,47.8149703,16.409085199999936,7034
Burgauberg-Neudauberg 8291 Gemeindeamt,47.15521469999999,16.123919900000033,8291
Güssing 7540 Gemeindeamt,47.05927519999999,16.321761599999945,7540
Güttenbach 7536 Gemeindeamt,47.15963379999999,16.288434100000018,7536
Neustift bei Güssing 7540 Gemeindeamt,47.02473792939158,16.26568159950068,7540
Sankt Michael im Burgenland 7535 Gemeindeamt,47.128766,16.270418500000005,7535
Stegersbach 7551 Gemeindeamt,47.1604902,16.166522399999963,7551
Hackerberg 8292 Gemeindeamt,47.194466799999994,16.114363000000026,8292
Großmürbisch 7540 Gemeindeamt,47.01496598526935,16.3647278124198,7540
Kleinmürbisch 7540 Gemeindeamt,47.025908102180786,16.3245575245013,7540
Bildein 7521 Gemeindeamt,47.1287131,16.46750499999996,7521
Deutsch Kaltenbrunn 7572 Gemeindeamt,47.08845849999999,16.106424800000013,7572
Mogersdorf 8382 Gemeindeamt,46.972463571235,16.233835970112068,8382
Mühlgraben 8385 Gemeindeamt,46.88694670664006,16.038308265264508,8385
Neudörfl 7201 Gemeindeamt,47.7965393,16.29814639999995,7201
Schattendorf 7022 Gemeindeamt,47.7104914,16.509547800000064,7022
Antau 7042 Gemeindeamt,47.7729085,16.47708119999993,7042
Andau 7163 Gemeindeamt,47.7779653,17.033402399999996,7163
Kittsee 2421 Gemeindeamt,48.092745799999996,17.05873710000003,2421
Pamhagen 7152 Gemeindeamt,47.6974756,16.909811699999974,7152
Zurndorf 2424 Gemeindeamt,47.98259969999999,17.00578399999995,2424
Großwarasdorf 7304 Gemeindeamt,47.5408655,16.55211600000007,7304
Lackenbach 7322 Gemeindeamt,47.5896526,16.463956300000063,7322
Neutal 7343 Gemeindeamt,47.543374799999995,16.447434899999962,7343
Stoob 7344 Gemeindeamt,47.5291852,16.476534300000026,7344
Oberloisdorf 7451 Gemeindeamt,47.4458697,16.50432219999993,7451
Hannersdorf 7473 Gemeindeamt,47.2336692,16.383882500000027,7473
Markt Neuhodis 7464 Gemeindeamt,47.295655100000005,16.39564919999998,7464
Rechnitz 7471 Gemeindeamt,47.3055922,16.440176500000007,7471
Unterkohlstätten 7435 Gemeindeamt,47.375488399999995,16.325822799999973,7435
Wolfau 7412 Gemeindeamt,47.25663102603915,16.097875695446533,7412
Villach 9500 Gemeindeamt,46.6127748,13.846594600000005,9500
Ebenthal in Kärnten 9065 Gemeindeamt,46.60628999303633,14.36289817063732,9065
Poggersdorf 9130 Gemeindeamt,46.651008700000006,14.450980399999935,9130
Brückl 9371 Gemeindeamt,46.7480784,14.530944299999987,9371
Mölbling 9330 Gemeindeamt,46.8626248,14.444329599999945,9330
Baldramsdorf 9805 Gemeindeamt,46.8009245,13.448269900000017,9805
Gmünd in Kärnten 9853 Gemeindeamt,46.9070557,13.535327599999961,9853
Irschen 9773 Gemeindeamt,46.7555552,13.02141000000006,9773
Obervellach 9821 Gemeindeamt,46.9312327,13.200182300000053,9821
Weißensee 9762 Gemeindeamt,46.7188768,13.288843100000006,9762
Arriach 9543 Gemeindeamt,46.7297901,13.850570000000062,9543
Rosegg 9232 Gemeindeamt,46.5910619,14.0198537,9232
Eberndorf 9141 Gemeindeamt,46.590709800000006,14.641565000000016,9141
Sittersdorf 9133 Gemeindeamt,46.5470271,14.602675800000045,9133
Reichenfels 9463 Gemeindeamt,47.0070826,14.745003199999928,9463
Feldkirchen in Kärnten 9560 Gemeindeamt,46.723286200000004,14.091880899999977,9560
St. Urban 9554 Gemeindeamt,46.7504914,14.170528699999974,9554
Behamberg 4441 Gemeindeamt,48.0354488,14.496905599999993,4441
Kematen an der Ybbs 3331 Gemeindeamt,48.027333899999995,14.768316599999936,3331
St. Georgen am Reith 3344 Gemeindeamt,47.840291799999996,14.880671000000007,3344
Weistrach 3351 Gemeindeamt,48.0556415,14.58359919999998,3351
Bad Vöslau 2540 Gemeindeamt,47.9651894,16.211966899999993,2540
Hirtenberg 2552 Gemeindeamt,47.93142289984861,16.187119778224087,2552
Pfaffstätten 2511 Gemeindeamt,48.0172573680851,16.263790710866942,2511
Traiskirchen 2514 Gemeindeamt,48.01359249999999,16.295427099999984,2514
Enzersdorf an der Fischa 2431 Gemeindeamt,48.08467,16.607079999999996,2431
Aderklaa 2232 Gemeindeamt,48.28477119999999,16.538144699999975,2232
Hauskirchen 2184 Gemeindeamt,48.61253,16.76108709999994,2184
Leopoldsdorf im Marchfelde 2285 Gemeindeamt,48.223531,16.68935639999995,2285
Prottes 2242 Gemeindeamt,48.3860732,16.739222100000006,2242
Strasshof an der Nordbahn 2231 Gemeindeamt,48.31903029999999,16.642741,2231
Eggern 3861 Gemeindeamt,48.90704393964602,15.149797581472626,3861
Heidenreichstein 3860 Gemeindeamt,48.865497399999995,15.12206420000007,3860
Weitra 3970 Gemeindeamt,48.700674299999996,14.893574199999987,3970
Hardegg 2083 Gemeindeamt,48.804569799999996,15.842966599999954,2083
Retz 2070 Gemeindeamt,48.7570737,15.952110100000025,2070
Burgschleinitz-Kühnring 3730 Gemeindeamt,48.608880000000006,15.811119899999996,3730
Bisamberg 2102 Gemeindeamt,48.331497799999994,16.361490900000035,2102
Großrußbach 2114 Gemeindeamt,48.4741115,16.41627459999995,2114
Spillern 2104 Gemeindeamt,48.3770209,16.25529400000005,2104
Furth bei Göttweig 3511 Gemeindeamt,48.3738828,15.613743399999974,3511
Paudorf 3508 Gemeindeamt,48.353693,15.618882500000039,3508
Schönberg am Kamp 3562 Gemeindeamt,48.517622389586236,15.698332476241374,3562
Kirnberg an der Mank 3241 Gemeindeamt,48.071043700000004,15.322581000000017,3241
Ruprechtshofen 3244 Gemeindeamt,48.13626499999999,15.27339630000006,3244
Fallbach 2133 Gemeindeamt,48.656606,16.417052799999965,2133
Puchberg am Schneeberg 2734 Gemeindeamt,47.79216404375992,15.913762803362827,2734
Gablitz 3003 Gemeindeamt,48.23106569999999,16.148543399999994,3003
Tulln an der Donau 3430 Gemeindeamt,48.33144450735988,16.058461583953658,3430
Waidhofen an der Thaya-Land 3830 Gemeindeamt,48.79289210706968,15.254270875973475,3830
Lanzenkirchen 2821 Gemeindeamt,47.74225149999999,16.238253100000065,2821
Wels 4600 Gemeindeamt,48.159114020212535,14.022218391141793,4600
Schwand im Innkreis 5134 Gemeindeamt,48.177925099999996,12.9673176,5134
Rainbach im Mühlkreis 4261 Gemeindeamt,48.55816369999999,14.476903699999982,4261
Pinsdorf 4812 Gemeindeamt,47.92990340000001,13.769751899999962,4812
Kematen am Innbach 4633 Gemeindeamt,48.176264399999994,13.859372000000008,4633
Taufkirchen an der Trattnach 4715 Gemeindeamt,48.245482700000004,13.753931899999998,4715
Roßleithen 4575 Gemeindeamt,47.723786100000005,14.30825010000001,4575
Kirchberg-Thening 4062 Gemeindeamt,48.2645835,14.159208400000011,4062
Langenstein 4222 Gemeindeamt,48.2518684,14.478016300000036,4222
Antiesenhofen 4980 Gemeindeamt,48.345650299999996,13.401020199999948,4980
Pattigham 4910 Gemeindeamt,48.1540456,13.484619599999974,4910
Arnreit 4122 Gemeindeamt,48.5250301,13.994526899999983,4122
Niederwaldkirchen 4174 Gemeindeamt,48.4508261,14.083804200000033,4174
Andorf 4770 Gemeindeamt,48.3711183,13.573582299999998,4770
Aigen-Schlägl 4160 Gemeindeamt,48.64678,13.971475000000055,4160
Rohr im Kremstal 4532 Gemeindeamt,48.0668703,14.190087299999961,4532
Kirchschlag bei Linz 4202 Gemeindeamt,48.413203700000004,14.276191899999958,4202
Desselbrunn 4693 Gemeindeamt,48.021302399999996,13.772779200000059,4693
Puchkirchen am Trattberg 4849 Gemeindeamt,48.04419300000001,13.57227499999999,4849
Weyregg am Attersee 4852 Gemeindeamt,47.90266078403406,13.572555210042882,4852
Sipbachzell 4621 Gemeindeamt,48.09699620000001,14.110099100000069,4621
Dorfbeuern 5152 Gemeindeamt,48.0241049,13.016939800000046,5152
Sankt Gilgen 5340 Gemeindeamt,47.76697670000001,13.364396299999953,5340
Schwarzach im Pongau 5620 Gemeindeamt,47.32104473634036,13.1503976339485,5620
Leogang 5771 Gemeindeamt,47.4358254,12.757351900000005,5771
Sankt Bartholomä 8113 Gemeindeamt,47.069724297615345,15.25793123553649,8113
Leutschach an der Weinstraße 8463 Gemeindeamt,46.667236100000004,15.467977600000038,8463
Turnau 8625 Gemeindeamt,47.5580507,15.33791610000003,8625
Unterlamm 8352 Gemeindeamt,46.97757033061218,16.059228298763514,8352
Fritzens 6122 Gemeindeamt,47.30683570000001,11.589059799999974,6122
Nikolsdorf 9782 Gemeindeamt,46.786662299999996,12.908548399999974,9782
Wien 1190 Gemeindeamt,48.23890170000001,16.35366709999994,1190
Bocksdorf 7551 Gemeindeamt,47.1437154,16.176703999999972,7551
Eberau 7521 Gemeindeamt,47.10763,16.45983000000001,7521
Heiligenbrunn 7522 Gemeindeamt,47.028143,16.420492200000012,7522
Neuberg im Burgenland 7537 Gemeindeamt,47.168709,16.259442499999974,7537
Olbendorf 7534 Gemeindeamt,47.1885413,16.204119600000013,7534
Stinatz 7552 Gemeindeamt,47.2048584,16.134575799999993,7552
Tschanigraben 7540 Gemeindeamt,47.013268878586274,16.320010066104373,7540
Jennersdorf 8380 Gemeindeamt,46.937365,16.14041450000002,8380
Forchtenstein 7212 Gemeindeamt,47.711115500000005,16.344378699999993,7212
Marz 7221 Gemeindeamt,47.7157598,16.416825799999973,7221
Sigleß 7032 Gemeindeamt,47.7750516,16.393852000000038,7032
Deutsch Jahrndorf 2423 Gemeindeamt,48.0115699,17.105049000000008,2423
Gattendorf 2474 Gemeindeamt,48.014847100000004,16.982338600000052,2474
Nickelsdorf 2425 Gemeindeamt,47.9400305,17.068477300000037,2425
Sankt Andrä am Zicksee 7161 Gemeindeamt,47.78413870000001,16.941093300000034,7161
Edelstal 2413 Gemeindeamt,48.0977696,16.98842830000001,2413
Draßmarkt 7372 Gemeindeamt,47.512187,16.401223500000018,7372
Kaisersdorf 7342 Gemeindeamt,47.53400509999999,16.396486399999958,7342
Lutzmannsburg 7361 Gemeindeamt,47.4638436117631,16.64049911624602,7361
Markt Sankt Martin 7341 Gemeindeamt,47.564111600000004,16.428603399999933,7341
Oberpullendorf 7350 Gemeindeamt,47.501305,16.50530989999993,7350
Lackendorf 7321 Gemeindeamt,47.589454499999995,16.503872300000012,7321
Unterrabnitz-Schwendgraben 7371 Gemeindeamt,47.4545543,16.376501999999963,7371
Bernstein 7434 Gemeindeamt,47.4063966,16.2603345,7434
Kohfidisch 7512 Gemeindeamt,47.17423549999999,16.357540999999973,7512
Loipersdorf-Kitzladen 7410 Gemeindeamt,47.3359092,16.077269099999967,7410
Mariasdorf 7433 Gemeindeamt,47.36565,16.23183259999996,7433
Oberwart 7400 Gemeindeamt,47.287738,16.21345969999993,7400
Rotenturm an der Pinka 7501 Gemeindeamt,47.2526363,16.24528429999998,7501
Schachendorf 7472 Gemeindeamt,47.2631319,16.43204860000003,7472
Weiden bei Rechnitz 7463 Gemeindeamt,47.281684227655276,16.35593204316115,7463
Neustift an der Lafnitz 7423 Gemeindeamt,47.36919,16.024560000000065,7423
Jabing 7503 Gemeindeamt,47.2377256,16.274215000000027,7503
Dellach 9635 Gemeindeamt,46.662286200000004,13.079094400000029,9635
Kirchbach 9632 Gemeindeamt,46.64075769999999,13.188041699999983,9632
Kötschach-Mauthen 9640 Gemeindeamt,46.671786600000004,13.000236299999983,9640
St. Stefan im Gailtal 9623 Gemeindeamt,46.621187400000004,13.518266400000016,9623
Lesachtal 9653 Gemeindeamt,46.70243759857211,12.78359810428424,9653
Grafenstein 9131 Gemeindeamt,46.611596704355954,14.46915136425082,9131
Keutschach am See 9074 Gemeindeamt,46.5931724,14.187329299999988,9074
Krumpendorf am Wörthersee 9201 Gemeindeamt,46.6260912,14.214471900000035,9201
Ludmannsdorf 9072 Gemeindeamt,46.5409964,14.140513999999941,9072
Maria Saal 9063 Gemeindeamt,46.6841631,14.351760000000011,9063
Maria Wörth 9081 Gemeindeamt,46.6064113,14.182574100000009,9081
Pörtschach am Wörther See 9210 Gemeindeamt,46.6350583,14.146427099999983,9210
Schiefling am Wörthersee 9535 Gemeindeamt,46.60345953441101,14.098362507492881,9535
Techelsberg am Wörther See 9212 Gemeindeamt,46.644133160618296,14.107452931913938,9212
Zell 9170 Gemeindeamt,46.471847600000004,14.387655499999935,9170
Glödnitz 9346 Gemeindeamt,46.8738712,14.119117599999981,9346
Hüttenberg 9375 Gemeindeamt,46.940719,14.547919800000045,9375
Klein St. Paul 9373 Gemeindeamt,46.8335231,14.539579099999967,9373
Metnitz 9363 Gemeindeamt,46.98107216122198,14.216118680343133,9363
St. Veit an der Glan 9300 Gemeindeamt,46.766886299999996,14.356892000000016,9300
Frauenstein 9311 Gemeindeamt,46.811372600000006,14.367601100000002,9311
Berg im Drautal 9771 Gemeindeamt,46.7479926,13.134772900000028,9771
Großkirchheim 9843 Gemeindeamt,46.976836799999994,12.889569599999962,9843
Heiligenblut am Großglockner 9844 Gemeindeamt,47.03982,12.843089999999961,9844
Lendorf 9811 Gemeindeamt,46.8331909,13.441605699999966,9811
Mallnitz 9822 Gemeindeamt,46.98757930000001,13.17141289999995,9822
Mühldorf 9814 Gemeindeamt,46.85846970000001,13.342623300000017,9814
Sachsenburg 9751 Gemeindeamt,46.8293641,13.353288000000019,9751
Steinfeld 9754 Gemeindeamt,46.75750394913751,13.249841140577132,9754
Krems in Kärnten 9861 Gemeindeamt,46.92267589999999,13.575801199999999,9861
Afritz am See 9542 Gemeindeamt,46.72715609999999,13.799453099999935,9542
Nötsch im Gailtal 9611 Gemeindeamt,46.5904385,13.621045299999993,9611
Stockenboi 9713 Gemeindeamt,46.729122,13.58036549999997,9713
Velden am Wörther See 9220 Gemeindeamt,46.613189500000004,14.041878699999984,9220
Bleiburg 9150 Gemeindeamt,46.5899999,14.799664099999974,9150
Gallizien 9132 Gemeindeamt,46.558414899999995,14.508940599999962,9132
Griffen 9112 Gemeindeamt,46.70029599999999,14.730107299999982,9112
Ruden 9113 Gemeindeamt,46.65644529999999,14.769883899999966,9113
St. Kanzian am Klopeiner See 9122 Gemeindeamt,46.6143246,14.575800999999954,9122
Völkermarkt 9100 Gemeindeamt,46.6605791,14.634044799999971,9100
Bad St. Leonhard im Lavanttal 9462 Gemeindeamt,46.9634424,14.790929300000016,9462
Frantschach-St. Gertraud 9413 Gemeindeamt,46.8681407,14.875918299999967,9413
St. Andrä 9433 Gemeindeamt,46.768087799999996,14.821957300000006,9433
St. Georgen im Lavanttal 9423 Gemeindeamt,46.7185274,14.916791099999955,9423
St. Paul im Lavanttal 9470 Gemeindeamt,46.705639700000006,14.86739590000002,9470
Albeck 9571 Gemeindeamt,46.822151500000004,14.058303799999974,9571
Himmelberg 9562 Gemeindeamt,46.74937329999999,14.035390099999974,9562
Reichenau 9565 Gemeindeamt,46.85323090000001,13.898698400000058,9565
Krems an der Donau 3500 Gemeindeamt,48.41136289999999,15.599809999999936,3500
Waidhofen an der Ybbs 3340 Gemeindeamt,47.9611029,14.774494199999936,3340
Wiener Neustadt 2700 Gemeindeamt,47.81275170000001,16.243337200000038,2700
Ennsdorf 4482 Gemeindeamt,48.212222499999996,14.491842799999974,4482
Ertl 3355 Gemeindeamt,47.9770323,14.631455800000026,3355
Neustadtl an der Donau 3323 Gemeindeamt,48.194863,14.902733600000033,3323
Opponitz 3342 Gemeindeamt,47.8769939,14.823877100000004,3342
St. Peter in der Au 3352 Gemeindeamt,48.04400475710847,14.62175773502986,3352
Seitenstetten 3353 Gemeindeamt,48.036426399999996,14.651240899999948,3353
Strengberg 3314 Gemeindeamt,48.14297759999999,14.65586899999994,3314
Viehdorf 3322 Gemeindeamt,48.150159499999994,14.89291049999997,3322
Wolfsbach 3354 Gemeindeamt,48.0785209,14.670261699999967,3354
Alland 2534 Gemeindeamt,48.0575808,16.078267600000004,2534
Altenmarkt an der Triesting 2571 Gemeindeamt,48.0166619,15.992704900000035,2571
Berndorf 2560 Gemeindeamt,47.9460524,16.109291999999982,2560
Enzesfeld-Lindabrunn 2551 Gemeindeamt,47.9185178,16.183217300000027,2551
Günselsdorf 2525 Gemeindeamt,47.941276200000004,16.261715600000002,2525
Hernstein 2560 Gemeindeamt,47.894830400000004,16.105822999999987,2560
Kottingbrunn 2542 Gemeindeamt,47.947637681574506,16.22241495934054,2542
Leobersdorf 2544 Gemeindeamt,47.9286633,16.217263300000013,2544
Mitterndorf an der Fischa 2441 Gemeindeamt,47.9975811,16.470010900000037,2441
Oberwaltersdorf 2522 Gemeindeamt,47.977624299999995,16.320328499999963,2522
Pottendorf 2486 Gemeindeamt,47.911426,16.388107799999947,2486
Reisenberg 2440 Gemeindeamt,47.993741,16.519036899999946,2440
Seibersdorf 2443 Gemeindeamt,47.958580600000005,16.516013799999996,2443
Teesdorf 2524 Gemeindeamt,47.94834609999999,16.283638500000052,2524
Trumau 2521 Gemeindeamt,47.99652720796149,16.345332393645208,2521
Blumau-Neurißhof 2602 Gemeindeamt,47.9268824,16.302955500000053,2602
Au am Leithaberge 2451 Gemeindeamt,47.924705700000004,16.556076099999927,2451
Götzendorf an der Leitha 2434 Gemeindeamt,48.0155526,16.581373100000064,2434
Hainburg a.d. Donau 2410 Gemeindeamt,48.1477225,16.941885299999967,2410
Hof am Leithaberge 2451 Gemeindeamt,47.94324049999999,16.57681660000003,2451
Mannersdorf am Leithagebirge 2452 Gemeindeamt,47.974556899999996,16.603781400000006,2452
Petronell-Carnuntum 2404 Gemeindeamt,48.112900200000006,16.865078400000016,2404
Scharndorf 2403 Gemeindeamt,48.0923764,16.80169939999996,2403
Ebergassing 2435 Gemeindeamt,48.0467494,16.520170000000007,2435
Fischamend 2401 Gemeindeamt,48.118345399999995,16.611415500000017,2401
Klein-Neusiedl 2431 Gemeindeamt,48.0917745,16.60554030000003,2431
Leopoldsdorf 2333 Gemeindeamt,48.108192200000005,16.397796500000027,2333
Moosbrunn 2440 Gemeindeamt,48.0191485,16.46115229999998,2440
Schwadorf 2432 Gemeindeamt,48.0711761,16.58294449999994,2432
Zwölfaxing 2322 Gemeindeamt,48.1131314,16.464908499999982,2322
Auersthal 2214 Gemeindeamt,48.37354440000001,16.637427399999982,2214
Bad Pirawarth 2222 Gemeindeamt,48.451362599999996,16.599997400000007,2222
Ebenthal 2251 Gemeindeamt,48.437571887178066,16.788131206133812,2251
Gänserndorf 2230 Gemeindeamt,48.3400724,16.71701059999998,2230
Groß-Enzersdorf 2301 Gemeindeamt,48.20028320000001,16.550590599999964,2301
Groß-Schweinbarth 2221 Gemeindeamt,48.41511029999999,16.635439099999985,2221
Hohenau an der March 2273 Gemeindeamt,48.6063402,16.905295199999955,2273
Lassee 2291 Gemeindeamt,48.22607,16.823700000000027,2291
Markgrafneusiedl 2282 Gemeindeamt,48.2669828,16.631818299999964,2282
Matzen-Raggendorf 2243 Gemeindeamt,48.4012,16.69462999999996,2243
Orth an der Donau 2304 Gemeindeamt,48.1448241,16.701513999999975,2304
Ringelsdorf-Niederabsdorf 2272 Gemeindeamt,48.55976511544258,16.874976517617938,2272
Spannberg 2244 Gemeindeamt,48.46441,16.739010000000007,2244
Velm-Götzendorf 2245 Gemeindeamt,48.4702049,16.787459099999975,2245
Zistersdorf 2225 Gemeindeamt,48.545474799999994,16.762149799999975,2225
Gmünd 3950 Gemeindeamt,48.7716021,14.986084800000071,3950
Großschönau 3922 Gemeindeamt,48.6505153,14.94346799999994,3922
Hirschbach 3942 Gemeindeamt,48.74329701536347,15.126088227244168,3942
Hoheneich 3945 Gemeindeamt,48.7721451,15.026729700000033,3945
St. Martin 3971 Gemeindeamt,48.665578700000005,14.838119300000017,3971
Unserfrau-Altweitra 3970 Gemeindeamt,48.72370429999999,14.899348000000034,3970
Alberndorf im Pulkautal 2054 Gemeindeamt,48.7032555,16.09819790000006,2054
Guntersdorf 2042 Gemeindeamt,48.6492215,16.047369900000035,2042
Haugsdorf 2054 Gemeindeamt,48.707879,16.077492500000062,2054
Hollabrunn 2020 Gemeindeamt,48.562569599999996,16.078722800000037,2020
Maissau 3712 Gemeindeamt,48.57149070712679,15.832229267524214,3712
Ravelsbach 3720 Gemeindeamt,48.551554100000004,15.850006900000038,3720
Seefeld-Kadolz 2062 Gemeindeamt,48.71755,16.175070000000005,2062
Ziersdorf 3710 Gemeindeamt,48.5271727,15.928563700000039,3710
Drosendorf-Zissersdorf 2095 Gemeindeamt,48.8679737,15.621403500000042,2095
Irnfritz-Messern 3754 Gemeindeamt,48.7463135,15.536304800000039,3754
Meiseldorf 3744 Gemeindeamt,48.664013,15.751420499999995,3744
Enzersfeld im Weinviertel 2202 Gemeindeamt,48.3611641,16.424141599999984,2202
Harmannsdorf 2111 Gemeindeamt,48.3933533,16.370633399999974,2111
Langenzersdorf 2103 Gemeindeamt,48.3091528,16.357512600000064,2103
Sierndorf 2011 Gemeindeamt,48.4289465,16.169182999999975,2011
Stockerau 2000 Gemeindeamt,48.3844992,16.20687799999996,2000
Bergern im Dunkelsteinerwald 3512 Gemeindeamt,48.3741906,15.547417999999993,3512
Hadersdorf-Kammern 3493 Gemeindeamt,48.45789118570424,15.721848594337304,3493
Langenlois 3550 Gemeindeamt,48.473633,15.677105500000039,3550
Mühldorf 3622 Gemeindeamt,48.37376099999999,15.344819899999948,3622
Rohrendorf bei Krems 3495 Gemeindeamt,48.419040700000004,15.65660630000002,3495
Stratzing 3552 Gemeindeamt,48.45111,15.605590000000007,3552
Droß 3552 Gemeindeamt,48.4647258,15.572964899999988,3552
Traisen 3160 Gemeindeamt,48.0491335,15.608463199999962,3160
Dunkelsteinerwald 3392 Gemeindeamt,48.250739700000004,15.421211500000027,3392
Leiben 3652 Gemeindeamt,48.244207700000004,15.271773599999962,3652
Münichreith-Laimbach 3662 Gemeindeamt,48.2657045,15.133189700000004,3662
Raxendorf 3654 Gemeindeamt,48.340043382342785,15.278795396033388,3654
Zelking-Matzleinsdorf 3393 Gemeindeamt,48.1844911,15.25711350000006,3393
Bockfließ 2213 Gemeindeamt,48.3597433,16.60351049999997,2213
Großkrut 2143 Gemeindeamt,48.643786999999996,16.721379999999954,2143
Ladendorf 2126 Gemeindeamt,48.5348081,16.490992499999948,2126
Schrattenberg 2172 Gemeindeamt,48.725516799999994,16.7179797,2172
Biedermannsdorf 2362 Gemeindeamt,48.083476700000006,16.345845700000037,2362
Kaltenleutgeben 2391 Gemeindeamt,48.117330100000004,16.199591499999997,2391
Wiener Neudorf 2351 Gemeindeamt,48.0866188,16.318451500000037,2351
Buchbach 2630 Gemeindeamt,47.6966525,15.983921699999994,2630
Mönichkirchen 2872 Gemeindeamt,47.5119908,16.04056689999993,2872
Scheiblingkirchen-Thernberg 2831 Gemeindeamt,47.66111,16.13702999999998,2831
Wimpassing im Schwarzatale 2632 Gemeindeamt,47.699784,16.02471109999999,2632
Eichgraben 3032 Gemeindeamt,48.1725349,15.983154799999964,3032
Kirchstetten 3062 Gemeindeamt,48.19255,15.814790000000016,3062
Neustift-Innermanzing 3052 Gemeindeamt,48.13584482911955,15.912054444928346,3052
Traismauer 3133 Gemeindeamt,48.3498343,15.744205299999974,3133
Göstling an der Ybbs 3345 Gemeindeamt,47.8080614,14.931094799999983,3345
Wieselburg 3250 Gemeindeamt,48.130328600000006,15.138372200000047,3250
Thaya 3842 Gemeindeamt,48.8555673,15.285124999999995,3842
Pernitz 2763 Gemeindeamt,47.897050799999995,15.959370600000055,2763
Handenberg 5144 Gemeindeamt,48.1346019,13.007719899999984,5144
St. Johann am Walde 5242 Gemeindeamt,48.1217461,13.283810399999993,5242
Gutau 4293 Gemeindeamt,48.4179998,14.614014300000008,4293
Wartberg ob der Aist 4224 Gemeindeamt,48.3515479,14.508285699999988,4224
St. Konrad 4817 Gemeindeamt,47.911475,13.901299300000005,4817
Gallspach 4713 Gemeindeamt,48.2104124,13.808854500000052,4713
Meggenhofen 4714 Gemeindeamt,48.1805799,13.794496500000037,4714
St. Georgen bei Grieskirchen 4710 Gemeindeamt,48.2096874,13.778804100000002,4710
Kremsmünster 4550 Gemeindeamt,48.0557487,14.130594299999983,4550
Allhaming 4511 Gemeindeamt,48.1529417,14.167453300000036,4511
Pasching 4061 Gemeindeamt,48.258799700000004,14.210057699999993,4061
Mitterkirchen im Machland 4343 Gemeindeamt,48.18848819999999,14.695499199999974,4343
Schwertberg 4311 Gemeindeamt,48.27090005870408,14.582524680414624,4311
Kirchheim im Innkreis 4932 Gemeindeamt,48.209833700000004,13.360647400000062,4932
